1990	39.88440737828995
1991	39.522268695274704
1992	39.63762000724195
1993	37.87884801795759
1994	38.94985832245114
1995	38.148131363693366
1996	37.76578388733525
1997	35.744241378875124
1998	38.55567009816428
1999	38.39183319006811
2000	37.677187340527674
2001	36.871550038868286
2002	39.071076225692224
2003	38.37175300182458
2004	35.15429766943053
2005	38.85870189733833
2006	38.83308256659268
2007	38.375360005744504
2008	39.16903634360391
2009	39.27471455447475
2010	39.13610975072551
2011	39.219212043840635
2012	36.5979714819494
2013	36.40975472872399
2014	35.9692233036061
2015	38.395793271883164
2016	34.61526413437751
2017	38.90246904674234
2018	37.84965805780048
2019	39.12107111292151
2020	36.73726569899594
2021	37.47578141254522
2022	39.06855464019434
